Søkenavn;Art1;Art2;Art3;Gml1;Gml2;Gml3;Tar1;Tar2;Tar3;EmmaNavn;Kat;Notat;;Ant tegn;Art1,2,3;Gml;HS;Toll NÅ;
ACER JAPONICUM;60231;60231;0;172;172;0;6029021;6029021;;Acer japonicum;;;;14;#REF!;#REF!;#REF!;#REF!;
ACER MAC;60231;60231;0;172;172;0;6029021;6029021;;Acer macrophyllum;;;;17;#REF!;#REF!;#REF!;#REF!;
ACER MACROPHYLLUM;60231;60231;0;172;172;0;6029021;6029021;;Acer macrophyllum;;;;17;#REF!;#REF!;#REF!;#REF!;
ACER PAL;60231;60231;0;172;172;0;6029021;6029021;;Acer palmatum;;;;13;#REF!;#REF!;#REF!;#REF!;
ACER PALMATUM;60231;60231;0;172;172;0;6029021;6029021;;Acer palmatum;;;;13;#REF!;#REF!;#REF!;#REF!;
ACER PLA;60231;60231;0;172;172;0;6029021;6029021;;Acer platanoides;;;;16;#REF!;#REF!;#REF!;#REF!;
ACER PLATANOIDES;60231;60231;0;172;172;0;6029021;6029021;;Acer platanoides;;;;16;#REF!;#REF!;#REF!;#REF!;
ACER RUB;60231;60231;0;172;172;0;6029021;6029021;;Acer rubrum;;;;11;#REF!;#REF!;#REF!;#REF!;
ACER RUBRUM;60231;60231;0;172;172;0;6029021;6029021;;Acer rubrum;;;;11;#REF!;#REF!;#REF!;#REF!;
ACER SAC;60231;60231;0;172;172;0;6029021;6029021;;Acer saccharinum;;;;16;#REF!;#REF!;#REF!;#REF!;
ACER SAC;60231;60231;0;172;172;0;6029021;6029021;;Acer saccharum;;;;14;#REF!;#REF!;#REF!;#REF!;
ACER SACCHARINUM;60231;60231;0;172;172;0;6029021;6029021;;Acer saccharinum;;;;16;#REF!;#REF!;#REF!;#REF!;
ACER SACCHARUM;60231;60231;0;172;172;0;6029021;6029021;;Acer saccharum;;;;14;#REF!;#REF!;#REF!;#REF!;
ACER SPI;60231;60231;0;172;172;0;6029021;6029021;;Acer spicatum;;;;13;#REF!;#REF!;#REF!;#REF!;
ACER SPICATUM;60231;60231;0;172;172;0;6029021;6029021;;Acer spicatum;;;;13;#REF!;#REF!;#REF!;#REF!;
ACER TAT;60231;60231;0;172;172;0;6029021;6029021;;Acer tataricum;;;;14;#REF!;#REF!;#REF!;#REF!;
ACER TATARICUM;60231;60231;0;172;172;0;6029021;6029021;;Acer tataricum;;;;14;#REF!;#REF!;#REF!;#REF!;
Acer teg;60231;60231;0;172;172;0;6029021;6029021;;Acer tegmentosum;;;;16;#REF!;#REF!;#REF!;#REF!;
Acer tegmentosum;60231;60231;0;172;172;0;6029021;6029021;;Acer tegmentosum;;;;16;#REF!;#REF!;#REF!;#REF!;
ACER WEG;60231;60231;0;172;172;0;6029021;6029021;;Acer wegundo;;;;12;#REF!;#REF!;#REF!;#REF!;
ACER WEGUNDO;60231;60231;0;172;172;0;6029021;6029021;;Acer wegundo;;;;12;#REF!;#REF!;#REF!;#REF!;
Aceratorchis;60112;60112;0;244;244;0;6012000;6012000;;Aceratorchis spp;;;;16;#REF!;#REF!;#REF!;#REF!;
ACHILLEA;60232;60232;0;220;220;0;6029022;6029022;;Achillea spp;;;;12;#REF!;#REF!;#REF!;#REF!;
ACHILLEA CHR;60232;60232;0;220;220;0;6029022;6029022;;Achillea chrysocoma;;;;19;#REF!;#REF!;#REF!;#REF!;
ACHILLEA CHRYSOCOMA;60232;60232;0;220;220;0;6029022;6029022;;Achillea chrysocoma;;;;19;#REF!;#REF!;#REF!;#REF!;
ACHILLEA CLA;60232;60232;0;220;220;0;6029022;6029022;;Achillea clavenae;;;;17;#REF!;#REF!;#REF!;#REF!;
ACHILLEA CLAVENAE;60232;60232;0;220;220;0;6029022;6029022;;Achillea clavenae;;;;17;#REF!;#REF!;#REF!;#REF!;
ACHILLEA FIL;60232;60232;0;220;220;0;6029022;6029022;;Achillea filipendulina;;;;22;#REF!;#REF!;#REF!;#REF!;
ACHILLEA FILIPENDULINA;60232;60232;0;220;220;0;6029022;6029022;;Achillea filipendulina;;;;22;#REF!;#REF!;#REF!;#REF!;
ACHILLEA HYB;60232;60232;0;220;220;0;6029022;6029022;;Achillea hybrid;;;;15;#REF!;#REF!;#REF!;#REF!;
ACHILLEA HYBRID;60232;60232;0;220;220;0;6029022;6029022;;Achillea hybrid;;;;15;#REF!;#REF!;#REF!;#REF!;
ACHILLEA MIL;60232;60232;0;220;220;0;6029022;6029022;;Achillea millefolium;;;;20;#REF!;#REF!;#REF!;#REF!;
ACHILLEA MILLEFOLIUM;60232;60232;0;220;220;0;6029022;6029022;;Achillea millefolium;;;;20;#REF!;#REF!;#REF!;#REF!;
ACHILLEA PTA;60232;60232;0;220;220;0;6029022;6029022;;Achillea ptarmica;;;;17;#REF!;#REF!;#REF!;#REF!;
ACHILLEA PTARMICA;60232;60232;0;220;220;0;6029022;6029022;;Achillea ptarmica;;;;17;#REF!;#REF!;#REF!;#REF!;
ACHILLEA TOM;60232;60232;0;220;220;0;6029022;6029022;;Achillea tomentosa;;;;18;#REF!;#REF!;#REF!;#REF!;
ACHILLEA TOMENTOSA;60232;60232;0;220;220;0;6029022;6029022;;Achillea tomentosa;;;;18;#REF!;#REF!;#REF!;#REF!;
ACHIMENES;60241;60242;0;112;113;0;6029044;6029044;;Achimenes spp;113;;;13;#REF!;#REF!;#REF!;#REF!;
ACHIMENES HYB;60241;60242;0;112;113;0;6029044;6029044;;Achimenes hybrid;113;;;16;#REF!;#REF!;#REF!;#REF!;
ACHIMENES HYBRID;60241;60242;0;112;113;0;6029044;6029044;;Achimenes hybrid;113;;;16;#REF!;#REF!;#REF!;#REF!;
ACHIMENES LON;60241;60242;0;112;113;0;6029044;6029044;;Achimenes longiflora;113;;;20;#REF!;#REF!;#REF!;#REF!;
ACHIMENES LONGIFLORA;60241;60242;0;112;113;0;6029044;6029044;;Achimenes longiflora;113;;;20;#REF!;#REF!;#REF!;#REF!;
Acianthus;60112;60112;0;244;244;0;6012000;6012000;;Acianthus spp;;;;13;#REF!;#REF!;#REF!;#REF!;
Acineta;60112;60112;0;244;244;0;6012000;6012000;;Acineta spp;;;;11;#REF!;#REF!;#REF!;#REF!;
ACMENA;60238;60233;0;152;156;0;6029039;6029023;;Acmena spp;156;;;10;#REF!;#REF!;#REF!;#REF!;
ACMENA SMI;60238;60233;0;152;156;0;6029039;6029023;;Acmena smithii;156;;;14;#REF!;#REF!;#REF!;#REF!;
ACMENA SMI;60238;60233;0;152;156;0;6029039;6029023;;Acmena smithi;156;;;13;#REF!;#REF!;#REF!;#REF!;
ACMENA SMITHI;60238;60233;0;152;156;0;6029039;6029023;;Acmena smithi;156;;;13;#REF!;#REF!;#REF!;#REF!;
ACMENA SMITHII;60238;60233;0;152;156;0;6029039;6029023;;Acmena smithii;156;;;14;#REF!;#REF!;#REF!;#REF!;
ACONITUM;60232;60232;0;220;220;0;6029022;6029022;;Aconitum spp;;;;12;#REF!;#REF!;#REF!;#REF!;
ACONITUM CAM;60232;60232;0;220;220;0;6029022;6029022;;Aconitum cammarum;;;;17;#REF!;#REF!;#REF!;#REF!;
ACONITUM CAMMARUM;60232;60232;0;220;220;0;6029022;6029022;;Aconitum cammarum;;;;17;#REF!;#REF!;#REF!;#REF!;
ACONITUM HEN;60232;60232;0;220;220;0;6029022;6029022;;Aconitum henryi;;;;15;#REF!;#REF!;#REF!;#REF!;
ACONITUM HENRYI;60232;60232;0;220;220;0;6029022;6029022;;Aconitum henryi;;;;15;#REF!;#REF!;#REF!;#REF!;
ACONITUM IHE;60232;60232;0;220;220;0;6029022;6029022;;Aconitum ihenry;;;;15;#REF!;#REF!;#REF!;#REF!;
ACONITUM IHENRY;60232;60232;0;220;220;0;6029022;6029022;;Aconitum ihenry;;;;15;#REF!;#REF!;#REF!;#REF!;
ACONITUM NAP;60232;60232;0;220;220;0;6029022;6029022;;Aconitum napellus;;;;17;#REF!;#REF!;#REF!;#REF!;
Aconitum nap;60232;60232;0;220;220;0;6029022;6029022;;Aconitum napellus carneum;;;;25;#REF!;#REF!;#REF!;#REF!;
ACONITUM NAPELLUS;60232;60232;0;220;220;0;6029022;6029022;;Aconitum napellus;;;;17;#REF!;#REF!;#REF!;#REF!;
Aconitum napellus Carneum;60232;60232;0;220;220;0;6029022;6029022;;Aconitum napellus carneum;;;;25;#REF!;#REF!;#REF!;#REF!;
ACONITUM VUL;60232;60232;0;220;220;0;6029022;6029022;;Aconitum vulparia;;;;17;#REF!;#REF!;#REF!;#REF!;
ACONITUM VULPARIA;60232;60232;0;220;220;0;6029022;6029022;;Aconitum vulparia;;;;17;#REF!;#REF!;#REF!;#REF!;
Aconitum x c;60232;60232;0;220;220;0;6029022;6029022;;Aconitum x cammarum;;;;19;#REF!;#REF!;#REF!;#REF!;
Aconitum x cammarum;60232;60232;0;220;220;0;6029022;6029022;;Aconitum x cammarum;;;;19;#REF!;#REF!;#REF!;#REF!;
Aconogonon;60238;60233;0;152;156;0;6029039;6029023;;Aconogonon spp;156;;;14;#REF!;#REF!;#REF!;#REF!;
Aconogonon ACO;60238;60233;0;152;156;0;6029039;6029023;;Aconogonon aconogonon;156;;;21;#REF!;#REF!;#REF!;#REF!;
Aconogonon ACONOGONON;60238;60233;0;152;156;0;6029039;6029023;;Aconogonon aconogonon;156;;;21;#REF!;#REF!;#REF!;#REF!;
ACORUS;60232;60232;60232;220;220;220;6029022;6029022;6029022;*VANNPLANTE Acorus calamus;VANNPLANTER;;;26;FORBUDT;STOPP!;RESTRIKSJONER;;
ACORUS CAL;60232;60232;60232;220;220;220;6029022;6029022;6029022;*VANNPLANTE Acorus calamus(MD2021/13119);VANNPLANTER;;;40;FORBUDT;STOPP!;RESTRIKSJONER;;
ACORUS CALAMUS;60232;60232;60232;220;220;220;6029022;6029022;6029022;*VANNPLANTE Acorus calamus(MD2021/13119);VANNPLANTER;;;40;FORBUDT;STOPP!;RESTRIKSJONER;;
ACORUS GRA;60238;60233;0;152;156;0;6029039;6029023;;Acorus gramineus;156;;;16;#REF!;#REF!;#REF!;#REF!;
ACORUS GRAMINEUS;60238;60233;0;152;156;0;6029039;6029023;;Acorus gramineus;156;;;16;#REF!;#REF!;#REF!;#REF!;
Acrorchis;60112;60112;0;244;244;0;6012000;6012000;;Acrorchis spp;;;;13;#REF!;#REF!;#REF!;#REF!;
Actaea;60232;60232;0;220;220;0;6029022;6029022;;Actaea spp;;;;10;#REF!;#REF!;#REF!;#REF!;
Actaea sim;60232;60232;0;220;220;0;6029022;6029022;;Actaea simplex;;;;14;#REF!;#REF!;#REF!;#REF!;
Actaea simplex;60232;60232;0;220;220;0;6029022;6029022;;Actaea simplex;;;;14;#REF!;#REF!;#REF!;#REF!;
ACTINIDIA;60238;60233;0;152;156;0;6029039;6029023;;Actinidia spp;156;;;13;#REF!;#REF!;#REF!;#REF!;
ACTINIDIA ARG;60238;60233;0;152;156;0;6029039;6029023;;Actinidia arguta;156;;;16;#REF!;#REF!;#REF!;#REF!;
ACTINIDIA ARGUTA;60238;60233;0;152;156;0;6029039;6029023;;Actinidia arguta;156;;;16;#REF!;#REF!;#REF!;#REF!;
ACTINIDIA CHI;60238;60233;0;152;156;0;6029039;6029023;;Actinidia chinensis;156;;;19;#REF!;#REF!;#REF!;#REF!;
ACTINIDIA CHINENSIS;60238;60233;0;152;156;0;6029039;6029023;;Actinidia chinensis;156;;;19;#REF!;#REF!;#REF!;#REF!;
ACTINIDIA KOL;60231;60231;0;172;172;0;6029021;6029021;;Actinidia kolomikta;;;;19;#REF!;#REF!;#REF!;#REF!;
Actinidia kol;60231;60231;0;172;172;0;6029021;6029021;;Actinidia kolomicta;;;;19;#REF!;#REF!;#REF!;#REF!;
Actinidia kolomicta;60231;60231;0;172;172;0;6029021;6029021;;Actinidia kolomicta;;;;19;#REF!;#REF!;#REF!;#REF!;
ACTINIDIA KOLOMIKTA;60231;60231;0;172;172;0;6029021;6029021;;Actinidia kolomikta;;;;19;#REF!;#REF!;#REF!;#REF!;
ACTINIOPTERIS;60238;60233;0;152;156;0;6029039;6029023;;Actiniopteris spp;156;;;17;#REF!;#REF!;#REF!;#REF!;
ACTINIOPTERIS AUS;60238;60233;0;152;156;0;6029039;6029023;;Actiniopteris australis;156;;;23;#REF!;#REF!;#REF!;#REF!;
ACTINIOPTERIS AUSTRALIS;60238;60233;0;152;156;0;6029039;6029023;;Actiniopteris australis;156;;;23;#REF!;#REF!;#REF!;#REF!;
ADENANTHOS;60238;60233;0;152;156;0;6029039;6029023;;Adenanthos spp;156;;;14;#REF!;#REF!;#REF!;#REF!;
ADENANTHOS SER;60238;60233;0;152;156;0;6029039;6029023;;Adenanthos sericea;156;;;18;#REF!;#REF!;#REF!;#REF!;
ADENANTHOS SERICEA;60238;60233;0;152;156;0;6029039;6029023;;Adenanthos sericea;156;;;18;#REF!;#REF!;#REF!;#REF!;
ADENIUM;60238;60233;0;152;156;0;6029039;6029023;;Adenium spp;156;;;11;#REF!;#REF!;#REF!;#REF!;
ADENIUM OBE;60238;60233;0;152;156;0;6029039;6029023;;Adenium obesum;156;;;14;#REF!;#REF!;#REF!;#REF!;
ADENIUM OBESUM;60238;60233;0;152;156;0;6029039;6029023;;Adenium obesum;156;;;14;#REF!;#REF!;#REF!;#REF!;
ADIANTUM;60238;60233;0;152;156;0;6029039;6029023;;Adiantum spp;156;;;12;#REF!;#REF!;#REF!;#REF!;
ADIANTUM CAU;60238;60233;0;152;156;0;6029039;6029023;;Adiantum caudatum;156;;;17;#REF!;#REF!;#REF!;#REF!;
ADIANTUM CAUDATUM;60238;60233;0;152;156;0;6029039;6029023;;Adiantum caudatum;156;;;17;#REF!;#REF!;#REF!;#REF!;
ADIANTUM PED;60238;60233;0;152;156;0;6029039;6029023;;Adiantum pedatum;156;;;16;#REF!;#REF!;#REF!;#REF!;
ADIANTUM PEDATUM;60238;60233;0;152;156;0;6029039;6029023;;Adiantum pedatum;156;;;16;#REF!;#REF!;#REF!;#REF!;
ADIANTUM POD;60238;60233;0;152;156;0;6029039;6029023;;Adiantum podophyllum;156;;;20;#REF!;#REF!;#REF!;#REF!;
ADIANTUM PODOPHYLLUM;60238;60233;0;152;156;0;6029039;6029023;;Adiantum podophyllum;156;;;20;#REF!;#REF!;#REF!;#REF!;
ADIANTUM RAD;60238;60233;0;152;156;0;6029039;6029023;;Adiantum raddianum;156;;;18;#REF!;#REF!;#REF!;#REF!;
ADIANTUM RADDIANUM;60238;60233;0;152;156;0;6029039;6029023;;Adiantum raddianum;156;;;18;#REF!;#REF!;#REF!;#REF!;
ADIANTUM TEN;60238;60233;0;152;156;0;6029039;6029023;;Adiantum tenerum;156;;;16;#REF!;#REF!;#REF!;#REF!;
ADIANTUM TENERUM;60238;60233;0;152;156;0;6029039;6029023;;Adiantum tenerum;156;;;16;#REF!;#REF!;#REF!;#REF!;
ADIANTUM VEN;60238;60233;0;152;156;0;6029039;6029023;;Adiantum venustum;156;;;17;#REF!;#REF!;#REF!;#REF!;
ADIANTUM VENUSTUM;60238;60233;0;152;156;0;6029039;6029023;;Adiantum venustum;156;;;17;#REF!;#REF!;#REF!;#REF!;
ADONIS;60243;60243;0;114;114;0;6029049;6029049;;Adonis spp;;;;10;#REF!;#REF!;#REF!;#REF!;
ADONIS AMU;60238;60233;0;152;156;0;6029039;6029023;;Adonis amurensis;156;;;16;#REF!;#REF!;#REF!;#REF!;
ADONIS AMURENSIS;60238;60233;0;152;156;0;6029039;6029023;;Adonis amurensis;156;;;16;#REF!;#REF!;#REF!;#REF!;
ADONIS VER;60243;60243;0;114;114;0;6029049;6029049;;Adonis vernalis;;;;15;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS;60238;60233;0;152;156;0;6029039;6029023;;Adromischus spp;156;;;15;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS COO;60238;60233;0;152;156;0;6029039;6029023;;Adromischus cooperi;156;;;19;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS COOPERI;60238;60233;0;152;156;0;6029039;6029023;;Adromischus cooperi;156;;;19;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS CRI;60238;60233;0;152;156;0;6029039;6029023;;Adromischus cristatus;156;;;21;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS CRISTATUS;60238;60233;0;152;156;0;6029039;6029023;;Adromischus cristatus;156;;;21;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS FIL;60238;60233;0;152;156;0;6029039;6029023;;Adromischus filicaulis;156;;;22;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS FILICAULIS;60238;60233;0;152;156;0;6029039;6029023;;Adromischus filicaulis;156;;;22;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS HAL;60238;60233;0;152;156;0;6029039;6029023;;Adromischus halesowensis;156;;;24;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS HALESOWENSIS;60238;60233;0;152;156;0;6029039;6029023;;Adromischus halesowensis;156;;;24;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS MAC;60238;60233;0;152;156;0;6029039;6029023;;Adromischus maculatus;156;;;21;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS MACULATUS;60238;60233;0;152;156;0;6029039;6029023;;Adromischus maculatus;156;;;21;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS POE;60238;60233;0;152;156;0;6029039;6029023;;Adromischus poellnizianus;156;;;25;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS POELLNIZIANUS;60238;60233;0;152;156;0;6029039;6029023;;Adromischus poellnizianus;156;;;25;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS SCN;60238;60233;0;152;156;0;6029039;6029023;;Adromischus scnudthianus;156;;;24;#REF!;#REF!;#REF!;#REF!;
ADROMISCHUS SCNUDTHIANUS;60238;60233;0;152;156;0;6029039;6029023;;Adromischus scnudthianus;156;;;24;#REF!;#REF!;#REF!;#REF!;
AECHMEA;60243;60243;0;114;114;0;6029049;6029049;;Aechmea spp;;;;11;#REF!;#REF!;#REF!;#REF!;
AECHMEA CAU;60243;60243;0;114;114;0;6029049;6029049;;Aechmea caudata;;;;15;#REF!;#REF!;#REF!;#REF!;
AECHMEA CAUDATA;60243;60243;0;114;114;0;6029049;6029049;;Aechmea caudata;;;;15;#REF!;#REF!;#REF!;#REF!;
AECHMEA CHA;60243;60243;0;114;114;0;6029049;6029049;;Aechmea chantinii;;;;17;#REF!;#REF!;#REF!;#REF!;
AECHMEA CHANTINII;60243;60243;0;114;114;0;6029049;6029049;;Aechmea chantinii;;;;17;#REF!;#REF!;#REF!;#REF!;
AECHMEA COM;60243;60243;0;114;114;0;6029049;6029049;;Aechmea comata;;;;14;#REF!;#REF!;#REF!;#REF!;
AECHMEA COMATA;60243;60243;0;114;114;0;6029049;6029049;;Aechmea comata;;;;14;#REF!;#REF!;#REF!;#REF!;
AECHMEA FAS;60243;60243;0;114;114;0;6029049;6029049;;Aechmea fasciata;;;;16;#REF!;#REF!;#REF!;#REF!;
AECHMEA FASCIATA;60243;60243;0;114;114;0;6029049;6029049;;Aechmea fasciata;;;;16;#REF!;#REF!;#REF!;#REF!;
AECHMEA FUL;60243;60243;0;114;114;0;6029049;6029049;;Aechmea fulgens;;;;15;#REF!;#REF!;#REF!;#REF!;
AECHMEA FULGENS;60243;60243;0;114;114;0;6029049;6029049;;Aechmea fulgens;;;;15;#REF!;#REF!;#REF!;#REF!;
AECHMEA LUE;60243;60243;0;114;114;0;6029049;6029049;;Aechmea lueddemanniana;;;;22;#REF!;#REF!;#REF!;#REF!;
AECHMEA LUEDDEMANNIANA;60243;60243;0;114;114;0;6029049;6029049;;Aechmea lueddemanniana;;;;22;#REF!;#REF!;#REF!;#REF!;
AECHMEA MAR;60243;60243;0;114;114;0;6029049;6029049;;Aechmea mariae;;;;14;#REF!;#REF!;#REF!;#REF!;
AECHMEA MARIAE;60243;60243;0;114;114;0;6029049;6029049;;Aechmea mariae;;;;14;#REF!;#REF!;#REF!;#REF!;
AECHMEA MIN;60243;60243;0;114;114;0;6029049;6029049;;Aechmea miniata;;;;15;#REF!;#REF!;#REF!;#REF!;
AECHMEA MINIATA;60243;60243;0;114;114;0;6029049;6029049;;Aechmea miniata;;;;15;#REF!;#REF!;#REF!;#REF!;
AECHMEA SER;60243;60243;0;114;114;0;6029049;6029049;;Aechmea servitensis;;;;19;#REF!;#REF!;#REF!;#REF!;
AECHMEA SERVITENSIS;60243;60243;0;114;114;0;6029049;6029049;;Aechmea servitensis;;;;19;#REF!;#REF!;#REF!;#REF!;
AECHMEA WEI;60243;60243;0;114;114;0;6029049;6029049;;Aechmea weilbachii;;;;18;#REF!;#REF!;#REF!;#REF!;
AECHMEA WEILBACHII;60243;60243;0;114;114;0;6029049;6029049;;Aechmea weilbachii;;;;18;#REF!;#REF!;#REF!;#REF!;
AEONIUM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium spp;156;;;11;#REF!;#REF!;#REF!;#REF!;
AEONIUM ARB;60238;60233;0;152;156;0;6029039;6029023;;Aeonium arboreum;156;;;16;#REF!;#REF!;#REF!;#REF!;
AEONIUM ARBOREUM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium arboreum;156;;;16;#REF!;#REF!;#REF!;#REF!;
AEONIUM BAL;60238;60233;0;152;156;0;6029039;6029023;;Aeonium balsamiferum;156;;;20;#REF!;#REF!;#REF!;#REF!;
AEONIUM BALSAMIFERUM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium balsamiferum;156;;;20;#REF!;#REF!;#REF!;#REF!;
AEONIUM CAN;60238;60233;0;152;156;0;6029039;6029023;;Aeonium canariense;156;;;18;#REF!;#REF!;#REF!;#REF!;
AEONIUM CANARIENSE;60238;60233;0;152;156;0;6029039;6029023;;Aeonium canariense;156;;;18;#REF!;#REF!;#REF!;#REF!;
AEONIUM DEC;60238;60233;0;152;156;0;6029039;6029023;;Aeonium decorum;156;;;15;#REF!;#REF!;#REF!;#REF!;
AEONIUM DECORUM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium decorum;156;;;15;#REF!;#REF!;#REF!;#REF!;
AEONIUM DOM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium domesticum;156;;;18;#REF!;#REF!;#REF!;#REF!;
AEONIUM DOMESTICUM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium domesticum;156;;;18;#REF!;#REF!;#REF!;#REF!;
AEONIUM HAW;60238;60233;0;152;156;0;6029039;6029023;;Aeonium haworthii;156;;;17;#REF!;#REF!;#REF!;#REF!;
AEONIUM HAWORTHII;60238;60233;0;152;156;0;6029039;6029023;;Aeonium haworthii;156;;;17;#REF!;#REF!;#REF!;#REF!;
AEONIUM SED;60238;60233;0;152;156;0;6029039;6029023;;Aeonium sedifolium;156;;;18;#REF!;#REF!;#REF!;#REF!;
AEONIUM SEDIFOLIUM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium sedifolium;156;;;18;#REF!;#REF!;#REF!;#REF!;
AEONIUM SIM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium simsii;156;;;14;#REF!;#REF!;#REF!;#REF!;
AEONIUM SIMSII;60238;60233;0;152;156;0;6029039;6029023;;Aeonium simsii;156;;;14;#REF!;#REF!;#REF!;#REF!;
AEONIUM TAB;60238;60233;0;152;156;0;6029039;6029023;;Aeonium tabuliforme;156;;;19;#REF!;#REF!;#REF!;#REF!;
AEONIUM TABULIFORME;60238;60233;0;152;156;0;6029039;6029023;;Aeonium tabuliforme;156;;;19;#REF!;#REF!;#REF!;#REF!;
AEONIUM URB;60238;60233;0;152;156;0;6029039;6029023;;Aeonium urbicum;156;;;15;#REF!;#REF!;#REF!;#REF!;
AEONIUM URBICUM;60238;60233;0;152;156;0;6029039;6029023;;Aeonium urbicum;156;;;15;#REF!;#REF!;#REF!;#REF!;
Aerangis;60112;60112;0;244;244;0;6012000;6012000;;Aerangis spp;;;;12;#REF!;#REF!;#REF!;#REF!;
Aeranthes;60112;60112;0;244;244;0;6012000;6012000;;Aeranthes spp;;;;13;#REF!;#REF!;#REF!;#REF!;
Aerides;60112;60112;0;244;244;0;6012000;6012000;;Aerides spp;;;;11;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus spp;;;;17;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS EVR;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus evrardii;;;;22;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS EVRARDII;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus evrardii;;;;22;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS HIL;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus hildebrandii;;;;26;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS HILDEBRANDII;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus hildebrandii;;;;26;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS HYB;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus hybrid;;;;20;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS HYBRID;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus hybrid;;;;20;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS MAR;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus marmoratus;;;;24;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS MARMORATUS;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus marmoratus;;;;24;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS RAD;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus radicans;;;;22;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS RADICANS;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus radicans;;;;22;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS SPE;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus speciosus;;;;23;#REF!;#REF!;#REF!;#REF!;
AESCHYNANTHUS SPECIOSUS;60243;60243;0;114;114;0;6029049;6029049;;Aeschynanthus speciosus;;;;23;#REF!;#REF!;#REF!;#REF!;
Aesculus;60231;60231;0;172;172;0;6029021;6029021;;Aesculus spp;;;;12;#REF!;#REF!;#REF!;#REF!;
Aesculus hip;60231;60231;0;172;172;0;6029021;6029021;;Aesculus hippocastanum;;;;22;#REF!;#REF!;#REF!;#REF!;
Aesculus hippocastanum;60231;60231;0;172;172;0;6029021;6029021;;Aesculus hippocastanum;;;;22;#REF!;#REF!;#REF!;#REF!;
Aganisia;60112;60112;0;244;244;0;6012000;6012000;;Aganisia spp;;;;12;#REF!;#REF!;#REF!;#REF!;
AGAPANTHUS;60232;60232;0;220;220;0;6029022;6029022;;Agapanthus spp;;;;14;#REF!;#REF!;#REF!;#REF!;
AGAPANTHUS AFR;60232;60232;0;220;220;0;6029022;6029022;;Agapanthus africanus;;;;20;#REF!;#REF!;#REF!;#REF!;
AGAPANTHUS AFRICANUS;60232;60232;0;220;220;0;6029022;6029022;;Agapanthus africanus;;;;20;#REF!;#REF!;#REF!;#REF!;
AGAPANTHUS CAM;60232;60232;0;220;220;0;6029022;6029022;;Agapanthus campanulatus;;;;23;#REF!;#REF!;#REF!;#REF!;
AGAPANTHUS CAMPANULATUS;60232;60232;0;220;220;0;6029022;6029022;;Agapanthus campanulatus;;;;23;#REF!;#REF!;#REF!;#REF!;
AGAPANTHUS PRA;60232;60232;0;220;220;0;6029022;6029022;;Agapanthus praecox orientalis;;;;29;#REF!;#REF!;#REF!;#REF!;
